id,name,slug,type,active,tier,parent_id,description,description_summary,url_path,biomes,created_at
f88be998-fd2d-4737-bc83-3356ed5e3447,Half-elves,half-elves,elves,all-day,group,,"Half-elves are a rare breed, the offspring of Men and Elves. While the Dúnedain, Corsairs, and Black Númenoreans have Elvish (and even Maia) blood, their connection to Elves lies in the remote past and they are not called Half-elves. True Half-elves have one Elven parent and one Mannish parent. Upon reaching adulthood, a Half-elf must decide whether to live as a mortal Man or an immortal Elf. Elrond of Rivendell chose the latter course, while his brother Elros - first King of Númenor - opted for mortality. Physical Character: Strong and slender, thinner than Men but stouter than Elves. They have thin, angular features. Males average 200 pounds, females 140 pounds. Fair, generally with brown or black hair and grey eyes. Considerable endurance. Half-elves need but 4 hours rest a day: sleep for mortals or meditation for the immortals. Males average 6'3"", females 5'11"". Mortal Half-elves live 250-500 years. Virtually immune to disease and natural illness. +5 bonus against cold attacks. Can see extremely well in the dark. Under moonlight or starlight they can see perfectly for 500'.","The rare children of an Elf and a mortal, who at adulthood must choose to live as mortal Men or immortal Elves — strong, slender and gifted with the grace of both kindreds. Toward travellers: uncommon and remarkable, noble and self-possessed, bearing something of both worlds.",,,2026-06-16T02:28:26.529Z
f8deaa10-81d9-4468-a084-53b270828e56,Arthedain Site,arthedain_site,sites,all-day,encounter,,"A ruin or relic of Arthedain, northern kingdom of the Dúnedain — a fallen watchtower, road-marker or hall crumbling on the downs of old Arnor. Some still hold lore, treasure or older guardians.","A ruin or relic of Arthedain, the lost northern Dúnedain kingdom — a fallen watchtower, road-marker or hall crumbling on the downs of old Arnor; some still hold lore, treasure or older guardians. Toward travellers: a melancholy landmark and possible shelter, though what lingers in such places is not always friendly.",,,2026-06-10T19:23:21.733Z
f91a5ba5-f789-474d-ac5a-18cbaa1d64be,Ruins,ruins,sites,all-day,encounter,,"Broken walls, fallen towers and roofless halls left by some vanished people — a haunt of beasts, outlaws and worse, and a lure to treasure-seekers. Most ruins hold more danger than reward for the unprepared.","Broken walls, fallen towers and roofless halls left by some vanished people — a haunt of beasts, outlaws and worse, and a lure to treasure-seekers. Toward travellers: shelter and the promise of finds, but most ruins hold more danger than reward for the unprepared.",,,2026-06-10T19:23:21.804Z
f9d69ee3-26b3-4fcd-9dee-cf4b8e831e2b,Great Eagles,great_eagles,flying_animals,day,group,,"The Great Eagles are the most noble of all birds, having been created by the Valar Manwe, Lord of the Air, and Yavanna, Queen of the Earth. Appointed as overseers of all the Kelvar, they have played many glorious roles in the history of Middle-earth. They have rescued numerous champions in their hour of greatest need: both the Noldo Elf Maedhros, imprisoned in Thangorodrim, and Gandalf the Grey, confined at Orthanc by Saruman, owe their salvation to these graceful creatures (they also aided Gandalf after his combat with the Balrog of Moria). Great Eagles are as intelligent as any of the Free Peoples but are not numbered among them, presumably because they lack the power to build things and fashion crafts. These huge birds are not to be trifled with: fierce foes when aroused to anger, with little patience for faint-heartedness in the face of danger. They are stalwart foes of Evil and especially hate any other creature of the air who has allied with the Valar enemies.","The noblest of all birds, made by the Valar and as wise as any of the Free Peoples — vast eagles who have borne rescue to great figures in their darkest hours and serve as far-seeing watchers of the world. Toward travellers: aloof and rarely seen, but a friend to the good in dire need; never to be commanded.",,{mountains},2026-06-16T02:15:02.147Z
fb1f3299-d113-484b-b213-a020f48b5776,Crows,crows,flying_animals,day,encounter,,"Black carrion-birds that gather wherever death and battle are found, clever and watchful. Flocks of them serve as the eyes of darker powers, and their wheeling overhead is an ill omen to wary travellers.","Black carrion-birds that gather wherever death and battle lie, clever and watchful; flocks of them serve darker powers as spies, and their wheeling overhead is read as an ill omen. Toward travellers: harmless in themselves, but their presence may mean watching eyes.",,,2026-06-10T19:23:21.749Z
fc7b9742-fbc4-4e1b-a5be-35cf0a53a58d,Blue Terrapins,blue_terrapins,reptiles,day,encounter,,"Blue Terrapins (Q. ""Luinikrúmori""; sing. ""Luinikrúmor"") are only found in thickets or very dense, overgrown swamp areas. Their native home is Fangorn Forest. Small, their shells average 18"" across, but they have a 12"" neck. Thus, a Blue Terrapin can strike like a snake, delivering a 2nd level muscle poison (with a Critical Strike) that can paralyze a small mammal (up to 40 lbs). If it bites, it will paralyze the area or limb it penetrates, partially paralyzing one adjacent area. The poison wears off in 3 hours.","A small swamp turtle of Fangorn, its shell about a foot and a half across, with a long neck it can strike out like a snake to deliver a paralysing venom. Toward travellers: harmless unless handled or stepped on, when its quick, numbing bite is a nasty surprise.",,"{marsh,forest}",2026-06-15T22:25:44.988Z
fcac8149-1ecd-44d7-874a-bfed3e6148ad,Werewolves,werewolves,undead,nocturnal,encounter,,"Huge, intelligent enchanted wolves first made by Morgoth, able to stand and use clawlike hands, speak, use tools and cast spells but never become Men. Caran-Carach (Red Fang) guarded Dol Guldur, home of the Necromancer, and hunted the Wood-elves and Wood-men of southern Mirkwood.","Huge, intelligent enchanted wolves first made by Morgoth — able to stand and use clawed hands, to speak, use tools and cast spells, though never to become Men. Toward travellers: a cunning, sorcerous predator far worse than any natural wolf, hunting the dark woods.",,"{forest,mountains}",2026-06-15T22:25:44.988Z
fcdd4c2a-4a10-408b-8a33-6fb81c70f563,Orcs of Khazad-dum,orcs_of_khazad-dum,orcs,all-day,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,Sauron's servants who plunder the ancient dwarven vaults.,"Sauron's orcs infesting the ancient Dwarf-halls of Moria, plundering its vaults and dens. Toward travellers: hostile and deadly in the dark; they swarm and hunt any who enter the old mines.",,{mountains},2026-06-17T04:58:58.653Z
fdc63476-d3be-479d-8c76-e71cf1db559f,Marsh Mastiffs,marsh_mastiffs,carnivores,all-day,encounter,,"Tall, domesticated dogs found wherever the Dunedain have resided or held extensive commercial links, with long legs and short wiry coats of dark brown or russet. Well-liked by shepherds, herders and hunters, they are sure-footed, good swimmers, keen-nosed, fearless and loyal, and are often fitted with collars and even leather coats.","Tall, long-legged domestic dogs of Dúnedain lands, with short wiry russet coats — sure-footed, strong swimmers, keen-nosed, fearless and loyal, favoured by shepherds, herders and hunters. Toward travellers: loyal working dogs, friendly with their folk but staunch guardians against intruders.",,{marsh},2026-06-15T22:25:44.988Z
fe2137cc-590c-4243-8948-9ce76d9de760,Goats,goats,herbivores,all-day,encounter,,"Hardy goats, wild and half-wild, browsing the rough hills, crags and scrub where richer pasture fails. Sure-footed and tough, kept by hill-folk for milk, hair and meat and run wild across the uplands.","Hardy wild and half-wild goats browsing rough hills, crags and scrub where better pasture fails — sure-footed and tough, kept by hill-folk for milk, hair and meat. Toward travellers: harmless; a sign of high, rough country and the folk who work it.",,,2026-06-10T19:23:21.769Z
fe4b437e-cd19-41f0-8ee6-12da7d831abf,Umakavi,umakavi,amphibians,all-day,encounter,,"A small tree frog from the rainforests of the Mûmakan in the south of Middle-earth, the Umak (pl. ""Umakavi"") is notable for the potent contact poison exuded by its colorful skin. Bright lime green and streaked with yellow and orange, the Umak Tree Frog is noticeable, but it is so rare that it is still nearly impossible to spot. The bright coloring warns away animal and bird predators who would be poisoned upon grabbing the frog in their beaks or mouths, but merely makes things easier for clever human or Elf hunters who come armed with nets on long handles. The poison is tenth level in contact with skin; unlucky individuals are killed instantly (upon failing a RR), while the more fortunate are plunged into a coma until awakened by some form of antidote.","A tiny, vivid lime-green tree-frog of the far-southern rainforest, streaked yellow and orange, exuding a potent contact poison from its skin; rare and hard to find despite its bright warning colours. Toward travellers: deadly to touch — hunters take it only with nets, never bare hands.",,"{plains,desert}",2026-06-16T02:15:02.165Z
fec7f392-1fd7-4b32-80a2-afee15af76d7,Pit Viper,pit_viper,reptiles,day,encounter,,"A heat-sensing venomous snake of warm rock and scrub, striking from ambush with a swift, deadly bite. Well camouflaged and slow to flee, it endangers any who clamber carelessly among its stones.","A heat-sensing venomous snake of warm rock and scrub that strikes from ambush with a swift, deadly bite — well camouflaged and slow to flee, endangering any who clamber carelessly among its stones. Toward travellers: a hidden, deadly bite for the careless climber; watch hand and foot among warm rocks.",,,2026-06-10T19:23:21.801Z
fee440a9-a603-4ae7-a63f-12f5fa2e58db,Oiolair of Tolfalas,oiolair_of_tolfalas,trees,all-day,encounter,,"The Oiolair is an evergreen coastal tree associated with the isle of Tolfalas and the seaward fringes of Gondor. With glossy leaves and aromatic resin, it weathers salt winds and storms, binding cliffs and dunes with its roots.","An evergreen coastal tree of Tolfalas and Gondor's seaward fringe, glossy-leaved and aromatic with resin, weathering salt winds and binding cliffs and dunes with its roots. Toward travellers: harmless; a hardy mark of the windswept coast.",,{water},2026-06-16T07:06:26.886Z
ffe19566-6953-4771-a0eb-90c896b20e51,Dire Wolves,dire_wolves,carnivores,all-day,encounter,,"Large cousin (S. ""Gothraug"") of the Timber Wolf, found all over northern Middle-earth in family groups (2-11) or packs (10-60). Intelligent, social and mated for life, settling disputes without bloodshed and cooperating in the hunt; unlike common wolves they have little fear of the Free Peoples and will hunt Men, Elves or Dwarves. Up to 150 lbs, 30 mph, leaping 6 ft, with tremendous nightvision.","Large, intelligent cousins of the timber wolf across the North, deeply social and mated for life, hunting in cooperative packs; unlike common wolves they little fear the Free Peoples and will hunt Men, Elves or Dwarves. Toward travellers: a bold, clever and dangerous pack-hunter unafraid of people, a real threat especially in numbers.",,,2026-06-15T22:25:44.988Z
